Comunidad Autónoma,Provincia,REGISTRO,Municipio,Titulo,Tipo,Templo y dependencias complementarias,Titular,Título distinto de certificación eclesiástica
Andalucia Oriental,Almeria,Almeria Nº 04,Almeria,Cañada de San Urbano,"Templo, Casa y Centro parroquial (formando un solo complejo)",True,Obispado de Almeria,True
Andalucia Oriental,Almeria,Almeria Nº 04,Almeria,Madre de Dios,Templo parroquial,True,Obispado de Almeria,True
Andalucia Oriental,Almeria,Almeria Nº 04,Almeria,Urbanizacion Costa Cabana,Iglesia,True,Diocesis Almeria,True
Andalucia Oriental,Almeria,Almeria Nº 05,Alcudia de Monteagud,Templo parroquial,Templo,True,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Almeria,Parroquía Santísima Trinidad,Terreno,False,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Alcudia de Monteagud,Parroquia Santa María,Templo,True,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Benizalon,Parcela 38 póligo 2,Terreno,False,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Benizalon,Parcela 39 póligo 2,Terreno,False,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Turrillas,Parroquia Santa María,Templo,True,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Turrillas,Parroquia de Santa María,Terreno,True,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Turrillas,Parroquia de Santa María,Terreno,True,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Santa Fe Mondujar,Parroquia Santa María,Templo,True,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Benizalon,Santa María de las Angustias,Templo,True,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Benizalon,Parroquia Santa María Angustias,Rustica,False,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Benizalon,Parroquia Santa María Angustias,Rustica,False,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Benizalon,Parroquia Santa María Angustias,Rustica,False,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Benizalon,Parroquia Santa María Angustias,Rustica,False,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Benizalon,Parroquia Santa María Angustias,Rustica,False,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Benizalon,Santuario Vírgen de la Cabeza,Templo,True,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Tahal,Parroquia de la Encarnación,Templo,True,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Tahal,Parroquia de San Roque,Templo,True,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Tahal,Salón Parroquial Iglesia San Roque,Salon parroquial,True,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Rioja,Parroquia Santa María,Templo,True,Obispado de Almeria,False
Andalucia Oriental,Almeria,Almeria Nº 05,Rioja,Parroquia Santa María,Rustica,False,Obispado de Almeria,False
Andalucia Oriental,Almeria,Berja,Berja,La Anunciación - Berja,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Berja,Berja,San Juan Evangelista - Benejí,Templo,True,Obispado de la Diócesis de  Almería,False
Andalucia Oriental,Almeria,Berja,Berja,Santa María - Hirmes,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Berja,Berja,San Roque,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Berja,Berja,Virgen de Gádor,Santuario,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Berja,Berja,Peñarrodada,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Berja,Berja,Buenos Aires,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Berja,Berja,Virgen del Carmen,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Berja,Berja,Castala,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Berja,Berja,C/ Fuente de la Higuera,Solar,False,Obispado de Almería,False
Andalucia Oriental,Almeria,Alcolea,Alcolea,"Parroquia del Santo Angel Custodio,",Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Alcolea,Alcolea,Parroquia del Cristo del Con,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Alcolea,Alcolea,Tierra de Regadío,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Alhama de Almeria,Alhama de Almeria,Parroquia de San Nicolás,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Alhama de Almeria,Alhama de Almeria,Parroquia de San Nicolás,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Alhama de Almeria,Alicun,Templo Parroquial,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Almocita,Almocita,Parroquia de Nuestra Señora de Gracia,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Almocita,Almocita,Parroquia de Nuestra Señora de Gracia,Rústica,False,Obispado de Almería,False
Andalucia Oriental,Almeria,Bayarcal,Bayarcal,Parroquia de San Francisco Javier,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Bayarcal,Bayarcal,Templo de San Francisco Javier,Salón parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Bayarcal,Beires,Parroquia de San Roque,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Bayarcal,Bentarique,Parroquia de La Asunción,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Canjayar,Canjayar,Parroquia de La Santa Cruz,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Canjayar,Canjayar,Ermita de San Blas,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Canjayar,Canjayar,Ermita de Ánimas,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Canjayar,Canjayar,Ermita del HOSPITAL,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Fondon,Fondon,Parroquia de San Andrés,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Fondon,Fondon,Parroquia de La Encarnación,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Fondon,Fondon,Parroquia de San Juan Bautista,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Huecija,Huecija,Parroquia de La Anunciación,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Huecija,Huecija,Convento de San Agustín,Convento,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Illar,Illar,Parroquia de Santa Ana,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Illar,Illar,Ermita de ANIMAS,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Instincion,Instincion,Parroquia de San Juan Bautista,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Instincion,Instincion,Parroquia de San Juan Bautista,Dependencias parroquiales,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Laujar de Andarax,Laujar de Andarax,Parroquia de La Encarnación,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Laujar de Andarax,Laujar de Andarax,Ermita de Animas,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Laujar de Andarax,Ohanes,Templo Parroquial de La Inmaculada,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Laujar de Andarax,Padules,Templo Parroquial de Santa María La Mayor,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Laujar de Andarax,Paterna del Rio,Templo Parroquial de San Juan Evangelista,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Laujar de Andarax,Ragol,Templo Parroquial de la Parroquia de San Miguel,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Laujar de Andarax,Terque,Templo Parroquial de la Parroquia de Santiago,Templo parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Cuevas del Almanzora,Cuevas del Almanzora,IGLESIA de San Sebastián,Iglesia,True,Obispado de Almería,True
Andalucia Oriental,Almeria,Cuevas del Almanzora,Cuevas del Almanzora,Parroquia de LA ENCARNACIÓN,Templo parroquial,True,Obispado de Almería,True
Andalucia Oriental,Almeria,Cuevas del Almanzora,Cuevas del Almanzora,Parroquia de Nuestra Señora del Rosario,Templo parroquial,True,Obispado de Almería,True
Andalucia Oriental,Almeria,Cuevas del Almanzora,Cuevas del Almanzora,Ermita de Los Lobos,Ermita,True,Obispado de Almería,True
Andalucia Oriental,Almeria,Cuevas del Almanzora,Cuevas del Almanzora,Finca rústica en El Largo,Finca rústica de la parroquia,False,Obispado de Almería,True
Andalucia Oriental,Almeria,Cuevas del Almanzora,Cuevas del Almanzora,Local de la Parroquia de La Sagrada Familia,Local parroquial,True,Obispado de Almería,True
Andalucia Oriental,Almeria,Cuevas del Almanzora,Cuevas del Almanzora,Ermita de la Muleria,Ermita,True,Obispado de Almería,True
Andalucia Oriental,Almeria,Cuevas del Almanzora,Cuevas del Almanzora,Ermita de HERRERIAS,Ermita,True,Obispado de Almería,True
Andalucia Oriental,Almeria,Cuevas del Almanzora,Cuevas del Almanzora,Ermita de BURJULU,Ermita,True,Obispado de Almería,True
Andalucia Oriental,Almeria,Cuevas del Almanzora,Cuevas del Almanzora,Ermita de las CUNAS,Ermita,True,Obispado de Almería,True
Andalucia Oriental,Almeria,Cuevas del Almanzora,Cuevas del Almanzora,Ermita de EL LARGO,Ermita,True,Obispado de Almería,True
Andalucia Oriental,Almeria,Cuevas del Almanzora,Cuevas del Almanzora,Ermita de LA PORTILLA,Ermita,True,Obispado de Almería,True
Andalucia Oriental,Almeria,Cuevas del Almanzora,Cuevas del Almanzora,Parroquia de la Sagrada Familia,Templo parroquial,True,Obispado de Almería,True
Andalucia Oriental,Almeria,Cuevas del Almanzora,Cuevas del Almanzora,Parroquia de La Encarnación,Convento (Antiguo convento de San Francisco),True,Obispado de Almería,True
Andalucia Oriental,Almeria,Pulpi,Pulpi,Ermita de La Fuente,Ermita,True,Obispado de Almería,True
Andalucia Oriental,Almeria,Pulpi,Pulpi,Iglesia Nuestra Señora de Fátima,Iglesia,True,Obispado de Almería,True
Andalucia Oriental,Almeria,Pulpi,Pulpi,Ermita de la VIRGEN DEL PILAR,Ermita,True,Obispado de Almería,True
Andalucia Oriental,Almeria,Pulpi,Pulpi,Parroquia de San Miguel Arcangel,Templo parroquial,True,Obispado de Almería,True
Andalucia Oriental,Almeria,El Ejido Nº 01,El Ejido,Iglesia,Templo parroquial,True,Obispado de Almeria,False
Andalucia Oriental,Almeria,Dalias,Dalias,Iglesia,Templo parroquial,True,Obispado de Almeria,False
Andalucia Oriental,Almeria,Dalias,Dalias,Iglesia,Templo parroquial,True,Obispado de Almeria,False
Andalucia Oriental,Almeria,Dalias,Dalias,Vivienda social,Vivienda,False,Obispado de Almeria,False
Andalucia Oriental,Almeria,Dalias,Dalias,Vivienda social,Vivienda,False,Obispado de Almeria,False
Andalucia Oriental,Almeria,Dalias,Dalias,Vivienda social,Vivienda,False,Obispado de Almeria,False
Andalucia Oriental,Almeria,El Ejido Nº 02,Balerma- El Ejido,Parroquia de LA INMACULADA,Templo parroquial,True,Obispado de Almeria,False
Andalucia Oriental,Almeria,Abla,Abla,Templo,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Abla,Abla,Solar,Solar,False,Obispado de Almería,False
Andalucia Oriental,Almeria,Abla,Abla,Ermita,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Abla,Abla,Ermita,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Abla,Abla,Ermita,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Abla,Abla,Ermita,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Abla,Abla,Tierra,Tierra,False,Obispado de Almería,False
Andalucia Oriental,Almeria,Abrucena,Abrucena,Ermita,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Abrucena,Abrucena,Templo,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Abrucena,Abrucena,Ermita,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Abrucena,Abrucena,Vivienda,Vivienda,False,Obispado de Almería,False
Andalucia Oriental,Almeria,Albolodoy,Albolodoy,Templo,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Albolodoy,Albolodoy,Ermita,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Albolodoy,Albolodoy,Cementerio,Cementerio,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Albolodoy,Alhabia,Templo,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Albolodoy,Alsodux,Templo,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Albolodoy,Castro de Filabres,Templo,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Dona Maria,Dona Maria,Templo,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Dona Maria,Dona Maria,Solar,Solar,False,Obispado de Almería,False
Andalucia Oriental,Almeria,Dona Maria,Escullar,Templo,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Finana,Finana,Templo,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Finana,Finana,Templo,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Finana,Finana,Ermita,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Gergal,Gergal,Templo,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Gergal,Gergal,Capilla,Capilla,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Gergal,Gergal,Templo,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Gergal,Gergal,Templo,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Nacimiento,Nacimiento,Templo,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Nacimiento,Nacimiento,Ermita,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Nacimiento,Nacimiento,Ermita,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Nacimiento,Nacimiento,Ermita,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Nacimiento,Ocana,Templo,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Nacimiento,Olula de Castro,Templo,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Nacimiento,Santa Cruz,Templo,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Tabernas,Tabernas,Templo,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Tabernas,Tabernas,Ermita,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Tabernas,Tabernas,Casa Parroquial,Casa Parroquial,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Tabernas,Velefique,Templo,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Albox,Cuesta del Sargento (El Saliente),Parcela de secano,Secano,False,Obispado Almería,False
Andalucia Oriental,Almeria,Albox,Cuesta del Sargento (El Saliente),Tierra de secano a pastos,Secano,False,Obispado Almería,False
Andalucia Oriental,Almeria,Albox,Cuesta del Sargento (El Saliente),Paraje de secano,Secano,False,Obispado Almería,False
Andalucia Oriental,Almeria,Albox,Paraje Santa Barbara de Albox,Templo Parroquial de Santa Barbara,Templo parroquial,True,Obispado Almería,False
Andalucia Oriental,Almeria,Albox,"C/ Sacristia, 2 de Albox",Inmueble,Edificación,True,Obispado Almería,False
Andalucia Oriental,Almeria,Albox,Plaza San Isidro nº 3 de Albox,Templo Parroquial de Nuestra Señora del Carmen,Templo parroqial,True,Obispado Almería,False
Andalucia Oriental,Almeria,Albox,Plaza de San Francisco nº 18,Templo Parroquial de la Concepción,Templo parroqial,True,Obispado Almería,False
Andalucia Oriental,Almeria,Albox,Plaza Mayor de Albox,Templo Parroquial de Santa María,Templo parroquial,True,Obispado Almería,False
Andalucia Oriental,Almeria,Albox,Nº 17 de la Parroquia de la Concepcion,Casa parroquial y dependencias parroquiales.,Casa Parroquial,True,Obispado Almería,False
Andalucia Oriental,Almeria,Albox,Paraje Llano del Espino de Albox.,Templo Parroquial de Nuestra Señora de los Dolores,Templo parroquial,True,Obispado Almería,False
Andalucia Oriental,Almeria,Albox,C/ Carril nº 4 de Albox,Ermita de San Antonio,Ermita,True,Obispado Almería,False
Andalucia Oriental,Almeria,Albox,Paraje el Saliente de Albox.,Paraje El Saliente,Pastos,False,Obispado Almería,False
Andalucia Oriental,Almeria,Arboleas,Plaza de la Constitucion de Arboleas,Templo Parroquial de Santiago el Mayor,Templo parroquial,True,Obispado Almería,False
Andalucia Oriental,Almeria,Arboleas,Nº 21 del diseminado de la Cinta,Ermita de Nuestra Señora del Pilar,Ermita,True,Obispado Almería,False
Andalucia Oriental,Almeria,Cantoria,C/ Cristino nº 40,Casa,Casa,False,Obispado Almería,False
Andalucia Oriental,Almeria,Cantoria,"Diseminado los Pardos, Termino de Cantoria",Templo de la Parroquia de San Miguel,Templo,True,Obispado Almería,False
Andalucia Oriental,Almeria,Cantoria,c/ Estacion nº 62. Barriada Almanzora,Templo Parroquial de la Parroquia de San Ildefonso,Templo,True,Obispado Almería,False
Andalucia Oriental,Almeria,Cantoria,"C/ Juan Carlos I nº 41, Cantoria",Templo Parroquial de la  Parroquia de Santa María,Templo,True,Obispado Almería,False
Andalucia Oriental,Almeria,Cantoria,"Nº2 de la Calle Ermita, Cantoria",Ermita de San Cayetano de la Parroquia de Santa María,Ermita,True,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,Diseminado Gonar S/N,Solar,Solar,False,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,Nº 5 de Diseminado El Puertecico,Templo Parroquial San Blas,Templo Parroquial,True,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,Diseminado las Norias,Parroquia de Nuestra señora del Carmen,Casa Parroquial,True,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,Paraje Castillo del termino de Huercal-Overa,Pastos,Pastos,False,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,Paraje Cortijico,Tierra de labor o secano,Labradio secano,False,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,Diseminado Gonar S/N,Templo Parroquial de la Virgen del Carmen,Templo,True,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,Diseminado de la Fuensanta de Urcal.,Iglesia de la Virgen de la Fuensanta,Templo,True,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,Plaza Cura Valera de Huercal-Overa,Templo Parroquial de la Asunción,Templo,True,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,"Calle Estacion nº 22, Huercal-Overa",Ermita de Santiago,Ermita,True,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,"Barrio de Santa Maria de Nieva, de Huercal-Overa",Templo Parroquial de Santa María de Nieva,Templo,True,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,Paraje Santa Barbara,Capilla de Santa Barbara,Capilla,True,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,c/ Huertos,Ermita de la Salud,Casa,False,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,Diseminado las Norias,Templo Parroquial de Nuestra Señora del Carmen de 465 m.,Templo,True,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,Paraje e la Perulera,Templo Parroquial de San Jose de 356 m.,Templo,True,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,Diseminado de Urcal,Templo Parroquial de Nuestra Señora de los Dolores,Templo,True,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,Paraje de la Hoya,Suelo rustico de la Parroquia de Santa María de Nieva Paraje de la Hoya,Agrio regadio,False,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,Solar en el Paraje Almajalejo,Solar,Solar,False,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,Paraje Almajalejo,Tierra en paraje Almajalejo,Labradío secano,False,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,Paraje Cortijico,Secano en el Paraje Cortijico,Labradío secano,False,Obispado Almería,False
Andalucia Oriental,Almeria,Huercal-Overa,Paraje Canadas,,Pastos,False,Obispado Almería,False
Andalucia Oriental,Almeria,Zurgena,Palaces (Zurgena),Ermita de Palacés,Ermita,True,Obispado Almería,False
Andalucia Oriental,Almeria,Zurgena,Los llanos (Zurgena),Secano en el Paraje el Romeral,Solar,False,Obispado Almería,False
Andalucia Oriental,Almeria,Zurgena,Plaza de la Iglesia (Zurgena),Templo parroquial de San Ramón Nonato,Templo,True,Obispado Almería,False
Andalucia Oriental,Almeria,Mojacar,Plaza Santa Maria 1,Templo de la Parroquia de Santa María de la Cabeza,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Carboneras,C/ Nueva 16,Parroquia de San Antonio de Padúa,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Carboneras,C/ Nueva 11,Dependencias de la Parroquia de San Antonio de Padua,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Carboneras,Barrio de la Cueva del Pajaro,Ermita de la Cueva del Pajaro,Ermita,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Carboneras,"Plaza de San Jose, 1",Parroquia de San José,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Garrucha,"Plaza Pedro Gea, 5",Capilla Virgen del Carmen,Capilla,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Garrucha,"Plaza Ambrosio Lopez, 1",Parroquia de San Joaquín,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Lubrin,"Bancal Colorado, Rambla Honda",Rústica,Rústica,False,Obispado de Almería,True
Andalucia Oriental,Almeria,Lubrin,"Las Riscas, Rambla Honda",Rústica,Rústica,False,Obispado de Almería,True
Andalucia Oriental,Almeria,Lubrin,"Bancal Colorado, Rambla Honda",Rústica,Rústica,False,Obispado de Almería,True
Andalucia Oriental,Almeria,Lubrin,"Olivar, Rambla Honda",Un rústica,Rústica,False,Obispado de Almería,True
Andalucia Oriental,Almeria,Lubrin,"Plaza de la Iglesia1, El Chive",Templo Parroquial de Santa María,Templo,True,Obispado de Almería,False
Andalucia Oriental,Almeria,Lubrin,"Plaza de la C/ de la Iglesia, 22",Templo Parroquial de Nuestra Señora del Rosario,Templo,True,Obispado de Almería,False
